,commit_hash,file_path,filename,action,changes
130,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/python/consumer-instances.yml,consumer-instances.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'instances:'), (17, '  - key: not null'), (18, '    label: not null')]}"
131,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/python/provider-endpoints.yml,provider-endpoints.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'endpoints:'), (17, '  - key: not null'), (18, '    label: /users')]}"
132,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/python/provider-instances.yml,provider-instances.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'instances:'), (17, '  - key: not null'), (18, '    label: not null')]}"
133,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/python/provider-kafka-endpoints.yml,provider-kafka-endpoints.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'endpoints:'), (17, '  - key: not null'), (18, '    label: /users')]}"
134,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/python/provider-kafka-instances.yml,provider-kafka-instances.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'instances:'), (17, '  - key: not null'), (18, '    label: not null')]}"
135,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/python/services.yml,services.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'services:'), (17, '  - key: not null'), (18, '    label: provider'), (19, '  - key: not null'), (20, '    label: provider-kafka'), (21, '  - key: not null'), (22, '    label: consumer'), (23, '  - key: not null'), (24, '    label: Your_ApplicationName')]}"
136,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/python/topo.yml,topo.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'nodes:'), (17, '  - id: not null'), (18, '    name: User'), (19, '    type: USER'), (20, '    isReal: false'), (21, '  - id: not null'), (22, '    name: consumer'), (23, '    type: Python'), (24, '    isReal: true'), (25, '  - id: not null'), (26, '    name: provider'), (27, '    type: Python'), (28, '    isReal: true'), (29, '  - id: not null'), (30, '    name: provider-kafka'), (31, '    type: Python'), (32, '    isReal: true'), (33, '  - id: not null'), (34, '    name: Your_ApplicationName'), (35, '    type: Tomcat'), (36, '    isReal: true'), (37, 'calls:'), (38, '  - id: not null'), (39, '    source: ${User[0]}'), (40, '    detectPoints:'), (41, '      - SERVER'), (42, '    target: ${consumer[0]}'), (43, '  - id: not null'), (44, '    source: ${consumer[0]}'), (45, '    detectPoints:'), (46, '      - CLIENT'), (47, '      - SERVER'), (48, '    target: ${Your_ApplicationName[0]}'), (49, '  - id: not null'), (50, '    source: ${consumer[0]}'), (51, '    detectPoints:'), (52, '      - CLIENT'), (53, '      - SERVER'), (54, '    target: ${provider-kafka[0]}'), (55, '  - id: not null'), (56, '    source: ${Your_ApplicationName[0]}'), (57, '    detectPoints:'), (58, '      - CLIENT'), (59, '      - SERVER'), (60, '    target: ${provider[0]}')]}"
137,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/python/traces.yml,traces.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'traces:'), (17, '  - key: not null'), (18, '    endpointNames:'), (19, '      - /users'), (20, '    duration: ge 0'), (21, '    start: gt 0'), (22, '    isError: false'), (23, '    traceIds:'), (24, '      - not null'), (25, '  - key: not null'), (26, '    endpointNames:'), (27, '      - /users'), (28, '    duration: ge 0'), (29, '    start: gt 0'), (30, '    isError: false'), (31, '    traceIds:'), (32, '      - not null'), (33, '  - key: not null'), (34, '    endpointNames:'), (35, '      - /test'), (36, '    duration: ge 0'), (37, '    start: gt 0'), (38, '    isError: false'), (39, '    traceIds:'), (40, '      - not null')]}"
138,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/simple/endpoints.yml,endpoints.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'endpoints:'), (17, '  - key: not null'), (18, '    label: /users')]}"
139,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/simple/instances.yml,instances.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'instances:'), (17, '  - key: not null'), (18, '    label: not null')]}"
140,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/simple/serviceInstanceTopo.yml,serviceInstanceTopo.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'nodes:'), (17, '  - id: VXNlcg==.0_VXNlcg=='), (18, '    name: User'), (19, '    type: """"'), (20, '    serviceId: VXNlcg==.0'), (21, '    serviceName: User'), (22, '    isReal: false'), (23, '  - id: not null'), (24, '    name: not null'), (25, '    serviceId: WW91cl9BcHBsaWNhdGlvbk5hbWU=.1'), (26, '    serviceName: not null'), (27, '    type: not null'), (28, '    isReal: true'), (29, 'calls:'), (30, '  - id: not null'), (31, '    source: VXNlcg==.0_VXNlcg=='), (32, '    target: not null'), (33, '    detectPoints:'), (34, '      - SERVER')]}"
141,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/simple/services.yml,services.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'services:'), (17, '  - key: not null'), (18, '    label: ""Your_ApplicationName""')]}"
142,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/simple/so11y-instances.yml,so11y-instances.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'instances:'), (17, '  - key: not null'), (18, '    label: not null')]}"
143,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/simple/so11y-services.yml,so11y-services.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'services:'), (17, '  - key: not null'), (18, '    label: ""oap::oap-server""')]}"
144,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/simple/topo.yml,topo.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'nodes:'), (17, '  - id: VXNlcg==.0'), (18, '    name: User'), (19, '    type: USER'), (20, '    isReal: false'), (21, '  - id: WW91cl9BcHBsaWNhdGlvbk5hbWU=.1'), (22, '    name: Your_ApplicationName'), (23, '    type: Tomcat'), (24, '    isReal: true'), (25, '  - id: not null'), (26, '    name: ""localhost:-1""'), (27, '    type: H2'), (28, '    isReal: false'), (29, 'calls:'), (30, '  - id: not null'), (31, '    source: WW91cl9BcHBsaWNhdGlvbk5hbWU=.1'), (32, '    target: not null'), (33, '    detectPoints:'), (34, '      - CLIENT'), (35, '  - id: VXNlcg==.0-WW91cl9BcHBsaWNhdGlvbk5hbWU=.1'), (36, '    source: VXNlcg==.0'), (37, '    target: WW91cl9BcHBsaWNhdGlvbk5hbWU=.1'), (38, '    detectPoints:'), (39, '      - SERVER')]}"
145,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/simple/traces.yml,traces.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'traces:'), (17, '  - key: not null'), (18, '    endpointNames:'), (19, '      - /users'), (20, '    duration: ge 0'), (21, '    start: gt 0'), (22, '    isError: false'), (23, '    traceIds:'), (24, '      - not null')]}"
146,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/storage/dashboardConfiguration-change.yml,dashboardConfiguration-change.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'configurations:'), (17, '  - name: test-ui-config-2'), (18, '    type: TOPOLOGY_SERVICE'), (19, '    configuration: not null'), (20, '    activated: true'), (21, '    disabled: false')]}"
147,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/storage/dashboardConfiguration-disable.yml,dashboardConfiguration-disable.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'configurations:'), (17, '  - name: test-ui-config-3'), (18, '    type: DASHBOARD'), (19, '    configuration: not null'), (20, '    activated: true'), (21, '    disabled: true')]}"
148,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/storage/dashboardConfiguration.yml,dashboardConfiguration.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'configurations:'), (17, '  - name: test-ui-config-1'), (18, '    type: DASHBOARD'), (19, '    configuration: not null'), (20, '    activated: true'), (21, '    disabled: false')]}"
149,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/storage/endpoints.yml,endpoints.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'endpoints:'), (17, '  - key: not null'), (18, '    label: /users')]}"
150,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/storage/instances.yml,instances.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'instances:'), (17, '  - key: not null'), (18, '    label: not null'), (19, '    attributes:'), (20, '      - name: OS Name'), (21, '        value: not null'), (22, '      - name: hostname'), (23, '        value: not null'), (24, '      - name: Process No.'), (25, '        value: gt 0'), (26, '      - name: Start Time'), (27, '        value: not null'), (28, '      - name: JVM Arguments'), (29, '        value: not null'), (30, '      - name: Jar Dependencies'), (31, '        value: not null'), (32, '      - name: ipv4s'), (33, '        value: not null')]}"
151,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/storage/serviceInstanceTopo.yml,serviceInstanceTopo.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'nodes:'), (17, '  - id: VXNlcg==.0_VXNlcg=='), (18, '    name: User'), (19, '    type: """"'), (20, '    serviceId: VXNlcg==.0'), (21, '    serviceName: User'), (22, '    isReal: false'), (23, '  - id: not null'), (24, '    name: not null'), (25, '    serviceId: WW91cl9BcHBsaWNhdGlvbk5hbWU=.1'), (26, '    serviceName: not null'), (27, '    type: not null'), (28, '    isReal: true'), (29, 'calls:'), (30, '  - id: not null'), (31, '    source: VXNlcg==.0_VXNlcg=='), (32, '    target: not null'), (33, '    detectPoints:'), (34, '      - SERVER')]}"
152,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/storage/services.yml,services.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'services:'), (17, '  - key: not null'), (18, '    label: ""Your_ApplicationName""')]}"
153,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/storage/topo.yml,topo.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'nodes:'), (17, '  - id: VXNlcg==.0'), (18, '    name: User'), (19, '    type: USER'), (20, '    isReal: false'), (21, '  - id: WW91cl9BcHBsaWNhdGlvbk5hbWU=.1'), (22, '    name: Your_ApplicationName'), (23, '    type: Tomcat'), (24, '    isReal: true'), (25, '  - id: not null'), (26, '    name: ""localhost:-1""'), (27, '    type: H2'), (28, '    isReal: false'), (29, 'calls:'), (30, '  - id: not null'), (31, '    source: WW91cl9BcHBsaWNhdGlvbk5hbWU=.1'), (32, '    target: not null'), (33, '    detectPoints:'), (34, '      - CLIENT'), (35, '  - id: VXNlcg==.0-WW91cl9BcHBsaWNhdGlvbk5hbWU=.1'), (36, '    source: VXNlcg==.0'), (37, '    target: WW91cl9BcHBsaWNhdGlvbk5hbWU=.1'), (38, '    detectPoints:'), (39, '      - SERVER')]}"
